date,indicator,value,entity
2021-05-30,Daily hospital occupancy,94,Israel
2021-05-30,Weekly new ICU admissions,0.0,Israel
2021-05-30,Weekly new hospital admissions,32.0,Israel
2021-05-31,Daily ICU occupancy,32,Israel
2021-05-31,Daily hospital occupancy,94,Israel
2021-05-31,Weekly new ICU admissions,2.0,Israel
2021-05-31,Weekly new hospital admissions,32.0,Israel
2021-06-01,Daily ICU occupancy,30,Israel
2021-06-01,Daily hospital occupancy,96,Israel
2021-06-01,Weekly new ICU admissions,2.0,Israel
2021-06-01,Weekly new hospital admissions,29.0,Israel
2021-06-02,Daily ICU occupancy,27,Israel
2021-06-02,Daily hospital occupancy,90,Israel
2021-06-02,Weekly new ICU admissions,2.0,Israel
2021-06-02,Weekly new hospital admissions,29.0,Israel
2021-06-03,Daily ICU occupancy,27,Israel
2021-06-03,Daily hospital occupancy,83,Israel
2021-06-03,Weekly new ICU admissions,3.0,Israel
2021-06-03,Weekly new hospital admissions,26.0,Israel
2021-06-04,Daily ICU occupancy,26,Israel
2021-06-04,Daily hospital occupancy,84,Israel
2021-06-04,Weekly new ICU admissions,3.0,Israel
2021-06-04,Weekly new hospital admissions,26.0,Israel
2021-06-05,Daily ICU occupancy,25,Israel
2021-06-05,Daily hospital occupancy,81,Israel
2021-06-05,Weekly new ICU admissions,3.0,Israel
2021-06-05,Weekly new hospital admissions,29.0,Israel
2021-06-06,Daily ICU occupancy,25,Israel
2021-06-06,Daily hospital occupancy,85,Israel
2021-06-06,Weekly new ICU admissions,3.0,Israel
2021-06-06,Weekly new hospital admissions,28.0,Israel
2021-06-07,Daily ICU occupancy,22,Israel
2021-06-07,Daily hospital occupancy,80,Israel
2021-06-07,Weekly new ICU admissions,1.0,Israel
2021-06-07,Weekly new hospital admissions,26.0,Israel
2021-06-08,Daily ICU occupancy,21,Israel
2021-06-08,Daily hospital occupancy,79,Israel
2021-06-08,Weekly new ICU admissions,1.0,Israel
2021-06-08,Weekly new hospital admissions,22.0,Israel
2021-06-09,Daily ICU occupancy,21,Israel
2021-06-09,Daily hospital occupancy,73,Israel
2021-06-09,Weekly new ICU admissions,1.0,Israel
2021-06-09,Weekly new hospital admissions,22.0,Israel
2021-06-10,Daily ICU occupancy,22,Israel
2021-06-10,Daily hospital occupancy,77,Israel
2021-06-10,Weekly new ICU admissions,0.0,Israel
2021-06-10,Weekly new hospital admissions,26.0,Israel
2021-06-11,Daily ICU occupancy,22,Israel
2021-06-11,Daily hospital occupancy,72,Israel
2021-06-11,Weekly new ICU admissions,0.0,Israel
2021-06-11,Weekly new hospital admissions,24.0,Israel
2021-06-12,Daily ICU occupancy,21,Israel
2021-06-12,Daily hospital occupancy,71,Israel
2021-06-12,Weekly new ICU admissions,0.0,Israel
2021-06-12,Weekly new hospital admissions,22.0,Israel
2021-06-13,Daily ICU occupancy,20,Israel
2021-06-13,Daily hospital occupancy,78,Israel
2021-06-13,Weekly new ICU admissions,0.0,Israel
2021-06-13,Weekly new hospital admissions,24.0,Israel
2021-06-14,Daily ICU occupancy,20,Israel
2021-06-14,Daily hospital occupancy,74,Israel
2021-06-14,Weekly new ICU admissions,0.0,Israel
2021-06-14,Weekly new hospital admissions,22.0,Israel
2021-06-15,Daily ICU occupancy,18,Israel
2021-06-15,Daily hospital occupancy,70,Israel
2021-06-15,Weekly new ICU admissions,0.0,Israel
2021-06-15,Weekly new hospital admissions,20.0,Israel
2021-06-16,Daily ICU occupancy,16,Israel
2021-06-16,Daily hospital occupancy,69,Israel
2021-06-16,Weekly new ICU admissions,0.0,Israel
2021-06-16,Weekly new hospital admissions,20.0,Israel
2021-06-17,Daily ICU occupancy,17,Israel
2021-06-17,Daily hospital occupancy,70,Israel
2021-06-17,Weekly new ICU admissions,1.0,Israel
2021-06-17,Weekly new hospital admissions,17.0,Israel
2021-06-18,Daily ICU occupancy,17,Israel
2021-06-18,Daily hospital occupancy,64,Israel
2021-06-18,Weekly new ICU admissions,1.0,Israel
2021-06-18,Weekly new hospital admissions,18.0,Israel
2021-06-19,Daily ICU occupancy,17,Israel
2021-06-19,Daily hospital occupancy,63,Israel
2021-06-19,Weekly new ICU admissions,1.0,Israel
2021-06-19,Weekly new hospital admissions,20.0,Israel
2021-06-20,Daily ICU occupancy,17,Israel
2021-06-20,Daily hospital occupancy,69,Israel
2021-06-20,Weekly new ICU admissions,1.0,Israel
2021-06-20,Weekly new hospital admissions,19.0,Israel
2021-06-21,Daily ICU occupancy,18,Israel
2021-06-21,Daily hospital occupancy,75,Israel
2021-06-21,Weekly new ICU admissions,4.0,Israel
2021-06-21,Weekly new hospital admissions,21.0,Israel
2021-06-22,Daily ICU occupancy,18,Israel
2021-06-22,Daily hospital occupancy,72,Israel
2021-06-22,Weekly new ICU admissions,4.0,Israel
2021-06-22,Weekly new hospital admissions,26.0,Israel
2021-06-23,Daily ICU occupancy,18,Israel
2021-06-23,Daily hospital occupancy,73,Israel
2021-06-23,Weekly new ICU admissions,4.0,Israel
2021-06-23,Weekly new hospital admissions,29.0,Israel
2021-06-24,Daily ICU occupancy,15,Israel
2021-06-24,Daily hospital occupancy,69,Israel
2021-06-24,Weekly new ICU admissions,3.0,Israel
2021-06-24,Weekly new hospital admissions,30.0,Israel
2021-06-25,Daily ICU occupancy,16,Israel
2021-06-25,Daily hospital occupancy,65,Israel
2021-06-25,Weekly new ICU admissions,3.0,Israel
2021-06-25,Weekly new hospital admissions,31.0,Israel
2021-06-26,Daily ICU occupancy,17,Israel
2021-06-26,Daily hospital occupancy,68,Israel
2021-06-26,Weekly new ICU admissions,4.0,Israel
2021-06-26,Weekly new hospital admissions,33.0,Israel
2021-06-27,Daily ICU occupancy,16,Israel
2021-06-27,Daily hospital occupancy,78,Israel
2021-06-27,Weekly new ICU admissions,4.0,Israel
2021-06-27,Weekly new hospital admissions,37.0,Israel
2021-06-28,Daily ICU occupancy,16,Israel
2021-06-28,Daily hospital occupancy,79,Israel
2021-06-28,Weekly new ICU admissions,1.0,Israel
2021-06-28,Weekly new hospital admissions,46.0,Israel
2021-06-29,Daily ICU occupancy,16,Israel
2021-06-29,Daily hospital occupancy,85,Israel
2021-06-29,Weekly new ICU admissions,1.0,Israel
2021-06-29,Weekly new hospital admissions,51.0,Israel
2021-06-30,Daily ICU occupancy,13,Israel
2021-06-30,Daily hospital occupancy,82,Israel
2021-06-30,Weekly new ICU admissions,1.0,Israel
2021-06-30,Weekly new hospital admissions,51.0,Israel
2021-07-01,Daily ICU occupancy,15,Israel
2021-07-01,Daily hospital occupancy,81,Israel
2021-07-01,Weekly new ICU admissions,2.0,Israel
2021-07-01,Weekly new hospital admissions,53.0,Israel
2021-07-02,Daily ICU occupancy,14,Israel
2021-07-02,Daily hospital occupancy,85,Israel
2021-07-02,Weekly new ICU admissions,2.0,Israel
2021-07-02,Weekly new hospital admissions,58.0,Israel
2021-07-03,Daily ICU occupancy,14,Israel
2021-07-03,Daily hospital occupancy,90,Israel
2021-07-03,Weekly new ICU admissions,2.0,Israel
2021-07-03,Weekly new hospital admissions,62.0,Israel
2021-07-04,Daily ICU occupancy,14,Israel
2021-07-04,Daily hospital occupancy,102,Israel
2021-07-04,Weekly new ICU admissions,2.0,Israel
2021-07-04,Weekly new hospital admissions,67.0,Israel
2021-07-05,Daily ICU occupancy,15,Israel
2021-07-05,Daily hospital occupancy,107,Israel
2021-07-05,Weekly new ICU admissions,3.0,Israel
2021-07-05,Weekly new hospital admissions,72.0,Israel
2021-07-06,Daily ICU occupancy,15,Israel
2021-07-06,Daily hospital occupancy,122,Israel
2021-07-06,Weekly new ICU admissions,4.0,Israel
2021-07-06,Weekly new hospital admissions,80.0,Israel
2021-07-07,Daily ICU occupancy,16,Israel
2021-07-07,Daily hospital occupancy,123,Israel
2021-07-07,Weekly new ICU admissions,5.0,Israel
2021-07-07,Weekly new hospital admissions,85.0,Israel
2021-07-08,Daily ICU occupancy,15,Israel
2021-07-08,Daily hospital occupancy,128,Israel
2021-07-08,Weekly new ICU admissions,5.0,Israel
2021-07-08,Weekly new hospital admissions,92.0,Israel
2021-07-09,Daily ICU occupancy,16,Israel
2021-07-09,Daily hospital occupancy,123,Israel
2021-07-09,Weekly new ICU admissions,5.0,Israel
2021-07-09,Weekly new hospital admissions,95.0,Israel
2021-07-10,Daily ICU occupancy,15,Israel
2021-07-10,Daily hospital occupancy,124,Israel
2021-07-10,Weekly new ICU admissions,5.0,Israel
2021-07-10,Weekly new hospital admissions,94.0,Israel
2021-07-11,Daily ICU occupancy,17,Israel
2021-07-11,Daily hospital occupancy,136,Israel
2021-07-11,Weekly new ICU admissions,6.0,Israel
2021-07-11,Weekly new hospital admissions,100.0,Israel
2021-07-12,Daily ICU occupancy,15,Israel
2021-07-12,Daily hospital occupancy,154,Israel
2021-07-12,Weekly new ICU admissions,5.0,Israel
2021-07-12,Weekly new hospital admissions,110.0,Israel
2021-07-13,Daily ICU occupancy,14,Israel
2021-07-13,Daily hospital occupancy,160,Israel
2021-07-13,Weekly new ICU admissions,6.0,Israel
2021-07-13,Weekly new hospital admissions,113.0,Israel
2021-07-14,Daily ICU occupancy,16,Israel
2021-07-14,Daily hospital occupancy,166,Israel
2021-07-14,Weekly new ICU admissions,7.0,Israel
2021-07-14,Weekly new hospital admissions,124.0,Israel
2021-07-15,Daily ICU occupancy,16,Israel
2021-07-15,Daily hospital occupancy,183,Israel
2021-07-15,Weekly new ICU admissions,6.0,Israel
2021-07-15,Weekly new hospital admissions,142.0,Israel
2021-07-16,Daily ICU occupancy,18,Israel
2021-07-16,Daily hospital occupancy,191,Israel
2021-07-16,Weekly new ICU admissions,6.0,Israel
2021-07-16,Weekly new hospital admissions,155.0,Israel
2021-07-17,Daily ICU occupancy,18,Israel
2021-07-17,Daily hospital occupancy,187,Israel
2021-07-17,Weekly new ICU admissions,7.0,Israel
2021-07-17,Weekly new hospital admissions,162.0,Israel
2021-07-18,Daily ICU occupancy,16,Israel
2021-07-18,Daily hospital occupancy,210,Israel
2021-07-18,Weekly new ICU admissions,6.0,Israel
2021-07-18,Weekly new hospital admissions,177.0,Israel
2021-07-19,Daily ICU occupancy,16,Israel
2021-07-19,Daily hospital occupancy,222,Israel
2021-07-19,Weekly new ICU admissions,6.0,Israel
2021-07-19,Weekly new hospital admissions,185.0,Israel
2021-07-20,Daily ICU occupancy,17,Israel
2021-07-20,Daily hospital occupancy,243,Israel
2021-07-20,Weekly new ICU admissions,5.0,Israel
2021-07-20,Weekly new hospital admissions,215.0,Israel
2021-07-21,Daily ICU occupancy,18,Israel
2021-07-21,Daily hospital occupancy,250,Israel
2021-07-21,Weekly new ICU admissions,7.0,Israel
2021-07-21,Weekly new hospital admissions,226.0,Israel
2021-07-22,Daily ICU occupancy,22,Israel
2021-07-22,Daily hospital occupancy,264,Israel
2021-07-22,Weekly new ICU admissions,10.0,Israel
2021-07-22,Weekly new hospital admissions,247.0,Israel
2021-07-23,Daily ICU occupancy,22,Israel
2021-07-23,Daily hospital occupancy,277,Israel
2021-07-23,Weekly new ICU admissions,13.0,Israel
2021-07-23,Weekly new hospital admissions,264.0,Israel
2021-07-24,Daily ICU occupancy,21,Israel
2021-07-24,Daily hospital occupancy,278,Israel
2021-07-24,Weekly new ICU admissions,12.0,Israel
2021-07-24,Weekly new hospital admissions,274.0,Israel
2021-07-25,Daily ICU occupancy,22,Israel
2021-07-25,Daily hospital occupancy,321,Israel
2021-07-25,Weekly new ICU admissions,15.0,Israel
2021-07-25,Weekly new hospital admissions,299.0,Israel
2021-07-26,Daily ICU occupancy,32,Israel
2021-07-26,Daily hospital occupancy,355,Israel
2021-07-26,Weekly new ICU admissions,23.0,Israel
2021-07-26,Weekly new hospital admissions,341.0,Israel
2021-07-27,Daily ICU occupancy,32,Israel
2021-07-27,Daily hospital occupancy,392,Israel
2021-07-27,Weekly new ICU admissions,24.0,Israel
2021-07-27,Weekly new hospital admissions,351.0,Israel
2021-07-28,Daily ICU occupancy,32,Israel
2021-07-28,Daily hospital occupancy,422,Israel
2021-07-28,Weekly new ICU admissions,26.0,Israel
2021-07-28,Weekly new hospital admissions,380.0,Israel
2021-07-29,Daily ICU occupancy,29,Israel
2021-07-29,Daily hospital occupancy,448,Israel
2021-07-29,Weekly new ICU admissions,24.0,Israel
2021-07-29,Weekly new hospital admissions,407.0,Israel
2021-07-30,Daily ICU occupancy,33,Israel
2021-07-30,Daily hospital occupancy,446,Israel
2021-07-30,Weekly new ICU admissions,24.0,Israel
2021-07-30,Weekly new hospital admissions,430.0,Israel
2021-07-31,Daily ICU occupancy,35,Israel
2021-07-31,Daily hospital occupancy,485,Israel
2021-07-31,Weekly new ICU admissions,27.0,Israel
2021-07-31,Weekly new hospital admissions,476.0,Israel
2021-08-01,Daily ICU occupancy,36,Israel
2021-08-01,Daily hospital occupancy,557,Israel
2021-08-01,Weekly new ICU admissions,30.0,Israel
2021-08-01,Weekly new hospital admissions,514.0,Israel
2021-08-02,Daily ICU occupancy,44,Israel
2021-08-02,Daily hospital occupancy,581,Israel
2021-08-02,Weekly new ICU admissions,32.0,Israel
2021-08-02,Weekly new hospital admissions,536.0,Israel
2021-08-03,Daily ICU occupancy,54,Israel
2021-08-03,Daily hospital occupancy,626,Israel
2021-08-03,Weekly new ICU admissions,40.0,Israel
2021-08-03,Weekly new hospital admissions,585.0,Israel
2021-08-04,Daily ICU occupancy,58,Israel
2021-08-04,Daily hospital occupancy,631,Israel
2021-08-04,Weekly new ICU admissions,38.0,Israel
2021-08-04,Weekly new hospital admissions,613.0,Israel
2021-08-05,Daily ICU occupancy,62,Israel
2021-08-05,Daily hospital occupancy,684,Israel
2021-08-05,Weekly new ICU admissions,44.0,Israel
2021-08-05,Weekly new hospital admissions,664.0,Israel
2021-08-06,Daily ICU occupancy,65,Israel
2021-08-06,Daily hospital occupancy,727,Israel
2021-08-06,Weekly new ICU admissions,47.0,Israel
2021-08-06,Weekly new hospital admissions,748.0,Israel
2021-08-07,Daily ICU occupancy,66,Israel
2021-08-07,Daily hospital occupancy,770,Israel
2021-08-07,Weekly new ICU admissions,48.0,Israel
2021-08-07,Weekly new hospital admissions,794.0,Israel
2021-08-08,Daily ICU occupancy,73,Israel
2021-08-08,Daily hospital occupancy,862,Israel
2021-08-08,Weekly new ICU admissions,49.0,Israel
2021-08-08,Weekly new hospital admissions,847.0,Israel
2021-08-09,Daily ICU occupancy,89,Israel
2021-08-09,Daily hospital occupancy,899,Israel
2021-08-09,Weekly new ICU admissions,51.0,Israel
2021-08-09,Weekly new hospital admissions,893.0,Israel
2021-08-10,Daily ICU occupancy,85,Israel
2021-08-10,Daily hospital occupancy,938,Israel
2021-08-10,Weekly new ICU admissions,50.0,Israel
2021-08-10,Weekly new hospital admissions,938.0,Israel
2021-08-11,Daily ICU occupancy,87,Israel
2021-08-11,Daily hospital occupancy,991,Israel
2021-08-11,Weekly new ICU admissions,52.0,Israel
2021-08-11,Weekly new hospital admissions,1011.0,Israel
2021-08-12,Daily ICU occupancy,91,Israel
2021-08-12,Daily hospital occupancy,1033,Israel
2021-08-12,Weekly new ICU admissions,59.0,Israel
2021-08-12,Weekly new hospital admissions,1062.0,Israel
2021-08-13,Daily ICU occupancy,98,Israel
2021-08-13,Daily hospital occupancy,1066,Israel
2021-08-13,Weekly new ICU admissions,66.0,Israel
2021-08-13,Weekly new hospital admissions,1082.0,Israel
2021-08-14,Daily ICU occupancy,110,Israel
2021-08-14,Daily hospital occupancy,1109,Israel
2021-08-14,Weekly new ICU admissions,76.0,Israel
2021-08-14,Weekly new hospital admissions,1140.0,Israel
2021-08-15,Daily ICU occupancy,119,Israel
2021-08-15,Daily hospital occupancy,1210,Israel
2021-08-15,Weekly new ICU admissions,85.0,Israel
2021-08-15,Weekly new hospital admissions,1185.0,Israel
2021-08-16,Daily ICU occupancy,121,Israel
2021-08-16,Daily hospital occupancy,1237,Israel
2021-08-16,Weekly new ICU admissions,84.0,Israel
2021-08-16,Weekly new hospital admissions,1243.0,Israel
2021-08-17,Daily ICU occupancy,126,Israel
2021-08-17,Daily hospital occupancy,1260,Israel
2021-08-17,Weekly new ICU admissions,86.0,Israel
2021-08-17,Weekly new hospital admissions,1294.0,Israel
2021-08-18,Daily ICU occupancy,142,Israel
2021-08-18,Daily hospital occupancy,1275,Israel
2021-08-18,Weekly new ICU admissions,91.0,Israel
2021-08-18,Weekly new hospital admissions,1321.0,Israel
2021-08-19,Daily ICU occupancy,139,Israel
2021-08-19,Daily hospital occupancy,1297,Israel
2021-08-19,Weekly new ICU admissions,87.0,Israel
2021-08-19,Weekly new hospital admissions,1329.0,Israel
2021-08-20,Daily ICU occupancy,143,Israel
2021-08-20,Daily hospital occupancy,1322,Israel
2021-08-20,Weekly new ICU admissions,81.0,Israel
2021-08-20,Weekly new hospital admissions,1387.0,Israel
2021-08-21,Daily ICU occupancy,151,Israel
2021-08-21,Daily hospital occupancy,1319,Israel
2021-08-21,Weekly new ICU admissions,79.0,Israel
2021-08-21,Weekly new hospital admissions,1390.0,Israel
2021-08-22,Daily ICU occupancy,153,Israel
2021-08-22,Daily hospital occupancy,1456,Israel
2021-08-22,Weekly new ICU admissions,78.0,Israel
2021-08-22,Weekly new hospital admissions,1423.0,Israel
2021-08-23,Daily ICU occupancy,160,Israel
2021-08-23,Daily hospital occupancy,1466,Israel
2021-08-23,Weekly new ICU admissions,85.0,Israel
2021-08-23,Weekly new hospital admissions,1435.0,Israel
2021-08-24,Daily ICU occupancy,163,Israel
2021-08-24,Daily hospital occupancy,1425,Israel
2021-08-24,Weekly new ICU admissions,89.0,Israel
2021-08-24,Weekly new hospital admissions,1420.0,Israel
2021-08-25,Daily ICU occupancy,178,Israel
2021-08-25,Daily hospital occupancy,1409,Israel
2021-08-25,Weekly new ICU admissions,92.0,Israel
2021-08-25,Weekly new hospital admissions,1439.0,Israel
2021-08-26,Daily ICU occupancy,174,Israel
2021-08-26,Daily hospital occupancy,1407,Israel
2021-08-26,Weekly new ICU admissions,94.0,Israel
2021-08-26,Weekly new hospital admissions,1461.0,Israel
2021-08-27,Daily ICU occupancy,179,Israel
2021-08-27,Daily hospital occupancy,1397,Israel
2021-08-27,Weekly new ICU admissions,106.0,Israel
2021-08-27,Weekly new hospital admissions,1444.0,Israel
2021-08-28,Daily ICU occupancy,182,Israel
2021-08-28,Daily hospital occupancy,1387,Israel
2021-08-28,Weekly new ICU admissions,103.0,Israel
2021-08-28,Weekly new hospital admissions,1446.0,Israel
2021-08-29,Daily ICU occupancy,186,Israel
2021-08-29,Daily hospital occupancy,1488,Israel
2021-08-29,Weekly new ICU admissions,103.0,Israel
2021-08-29,Weekly new hospital admissions,1445.0,Israel
2021-08-30,Daily ICU occupancy,199,Israel
2021-08-30,Daily hospital occupancy,1508,Israel
2021-08-30,Weekly new ICU admissions,107.0,Israel
2021-08-30,Weekly new hospital admissions,1448.0,Israel
2021-08-31,Daily ICU occupancy,205,Israel
2021-08-31,Daily hospital occupancy,1463,Israel
2021-08-31,Weekly new ICU admissions,122.0,Israel
2021-08-31,Weekly new hospital admissions,1451.0,Israel
2021-09-01,Daily ICU occupancy,206,Israel
2021-09-01,Daily hospital occupancy,1422,Israel
2021-09-01,Weekly new ICU admissions,116.0,Israel
2021-09-01,Weekly new hospital admissions,1438.0,Israel
2021-09-02,Daily ICU occupancy,199,Israel
2021-09-02,Daily hospital occupancy,1379,Israel
2021-09-02,Weekly new ICU admissions,114.0,Israel
2021-09-02,Weekly new hospital admissions,1408.0,Israel
2021-09-03,Daily ICU occupancy,188,Israel
2021-09-03,Daily hospital occupancy,1342,Israel
2021-09-03,Weekly new ICU admissions,107.0,Israel
2021-09-03,Weekly new hospital admissions,1413.0,Israel
2021-09-04,Daily ICU occupancy,202,Israel
2021-09-04,Daily hospital occupancy,1324,Israel
2021-09-04,Weekly new ICU admissions,113.0,Israel
2021-09-04,Weekly new hospital admissions,1398.0,Israel
2021-09-05,Daily ICU occupancy,206,Israel
2021-09-05,Daily hospital occupancy,1391,Israel
2021-09-05,Weekly new ICU admissions,114.0,Israel
2021-09-05,Weekly new hospital admissions,1370.0,Israel
2021-09-06,Daily ICU occupancy,211,Israel
2021-09-06,Daily hospital occupancy,1345,Israel
2021-09-06,Weekly new ICU admissions,100.0,Israel
2021-09-06,Weekly new hospital admissions,1307.0,Israel
2021-09-07,Daily ICU occupancy,221,Israel
2021-09-07,Daily hospital occupancy,1257,Israel
2021-09-07,Weekly new ICU admissions,83.0,Israel
2021-09-07,Weekly new hospital admissions,1251.0,Israel
2021-09-08,Daily ICU occupancy,228,Israel
2021-09-08,Daily hospital occupancy,1284,Israel
2021-09-08,Weekly new ICU admissions,94.0,Israel
2021-09-08,Weekly new hospital admissions,1209.0,Israel
2021-09-09,Daily ICU occupancy,235,Israel
2021-09-09,Daily hospital occupancy,1380,Israel
2021-09-09,Weekly new ICU admissions,97.0,Israel
2021-09-09,Weekly new hospital admissions,1241.0,Israel
2021-09-10,Daily ICU occupancy,243,Israel
2021-09-10,Daily hospital occupancy,1347,Israel
2021-09-10,Weekly new ICU admissions,97.0,Israel
2021-09-10,Weekly new hospital admissions,1217.0,Israel
2021-09-11,Daily ICU occupancy,243,Israel
2021-09-11,Daily hospital occupancy,1312,Israel
2021-09-11,Weekly new ICU admissions,90.0,Israel
2021-09-11,Weekly new hospital admissions,1197.0,Israel
2021-09-12,Daily ICU occupancy,243,Israel
2021-09-12,Daily hospital occupancy,1424,Israel
2021-09-12,Weekly new ICU admissions,94.0,Israel
2021-09-12,Weekly new hospital admissions,1209.0,Israel
2021-09-13,Daily ICU occupancy,248,Israel
2021-09-13,Daily hospital occupancy,1397,Israel
2021-09-13,Weekly new ICU admissions,103.0,Israel
2021-09-13,Weekly new hospital admissions,1220.0,Israel
2021-09-14,Daily ICU occupancy,252,Israel
2021-09-14,Daily hospital occupancy,1383,Israel
2021-09-14,Weekly new ICU admissions,108.0,Israel
2021-09-14,Weekly new hospital admissions,1278.0,Israel
2021-09-15,Daily ICU occupancy,239,Israel
2021-09-15,Daily hospital occupancy,1298,Israel
2021-09-15,Weekly new ICU admissions,100.0,Israel
2021-09-15,Weekly new hospital admissions,1271.0,Israel
2021-09-16,Daily ICU occupancy,232,Israel
2021-09-16,Daily hospital occupancy,1232,Israel
2021-09-16,Weekly new ICU admissions,97.0,Israel
2021-09-16,Weekly new hospital admissions,1195.0,Israel
2021-09-17,Daily ICU occupancy,240,Israel
2021-09-17,Daily hospital occupancy,1357,Israel
2021-09-17,Weekly new ICU admissions,103.0,Israel
2021-09-17,Weekly new hospital admissions,1237.0,Israel
2021-09-18,Daily ICU occupancy,243,Israel
2021-09-18,Daily hospital occupancy,1359,Israel
2021-09-18,Weekly new ICU admissions,103.0,Israel
2021-09-18,Weekly new hospital admissions,1252.0,Israel
2021-09-19,Daily ICU occupancy,244,Israel
2021-09-19,Daily hospital occupancy,1427,Israel
2021-09-19,Weekly new ICU admissions,95.0,Israel
2021-09-19,Weekly new hospital admissions,1221.0,Israel
2021-09-20,Daily ICU occupancy,248,Israel
2021-09-20,Daily hospital occupancy,1352,Israel
2021-09-20,Weekly new ICU admissions,87.0,Israel
2021-09-20,Weekly new hospital admissions,1206.0,Israel
2021-09-21,Daily ICU occupancy,255,Israel
2021-09-21,Daily hospital occupancy,1282,Israel
2021-09-21,Weekly new ICU admissions,80.0,Israel
2021-09-21,Weekly new hospital admissions,1159.0,Israel
2021-09-22,Daily ICU occupancy,260,Israel
2021-09-22,Daily hospital occupancy,1309,Israel
2021-09-22,Weekly new ICU admissions,84.0,Israel
2021-09-22,Weekly new hospital admissions,1168.0,Israel
2021-09-23,Daily ICU occupancy,270,Israel
2021-09-23,Daily hospital occupancy,1278,Israel
2021-09-23,Weekly new ICU admissions,97.0,Israel
2021-09-23,Weekly new hospital admissions,1177.0,Israel
2021-09-24,Daily ICU occupancy,276,Israel
2021-09-24,Daily hospital occupancy,1234,Israel
2021-09-24,Weekly new ICU admissions,99.0,Israel
2021-09-24,Weekly new hospital admissions,1084.0,Israel
2021-09-25,Daily ICU occupancy,286,Israel
2021-09-25,Daily hospital occupancy,1162,Israel
2021-09-25,Weekly new ICU admissions,102.0,Israel
2021-09-25,Weekly new hospital admissions,1017.0,Israel
2021-09-26,Daily ICU occupancy,280,Israel
2021-09-26,Daily hospital occupancy,1212,Israel
2021-09-26,Weekly new ICU admissions,106.0,Israel
2021-09-26,Weekly new hospital admissions,992.0,Israel
2021-09-27,Daily ICU occupancy,278,Israel
2021-09-27,Daily hospital occupancy,1204,Israel
2021-09-27,Weekly new ICU admissions,115.0,Israel
2021-09-27,Weekly new hospital admissions,982.0,Israel
2021-09-28,Daily ICU occupancy,278,Israel
2021-09-28,Daily hospital occupancy,1139,Israel
2021-09-28,Weekly new ICU admissions,114.0,Israel
2021-09-28,Weekly new hospital admissions,930.0,Israel
2021-09-29,Daily ICU occupancy,264,Israel
2021-09-29,Daily hospital occupancy,1163,Israel
2021-09-29,Weekly new ICU admissions,108.0,Israel
2021-09-29,Weekly new hospital admissions,918.0,Israel
2021-09-30,Daily ICU occupancy,265,Israel
2021-09-30,Daily hospital occupancy,1130,Israel
2021-09-30,Weekly new ICU admissions,97.0,Israel
2021-09-30,Weekly new hospital admissions,892.0,Israel
2021-10-01,Daily ICU occupancy,244,Israel
2021-10-01,Daily hospital occupancy,1082,Israel
2021-10-01,Weekly new ICU admissions,82.0,Israel
2021-10-01,Weekly new hospital admissions,860.0,Israel
2021-10-02,Daily ICU occupancy,255,Israel
2021-10-02,Daily hospital occupancy,1027,Israel
2021-10-02,Weekly new ICU admissions,75.0,Israel
2021-10-02,Weekly new hospital admissions,860.0,Israel
2021-10-03,Daily ICU occupancy,247,Israel
2021-10-03,Daily hospital occupancy,1041,Israel
2021-10-03,Weekly new ICU admissions,68.0,Israel
2021-10-03,Weekly new hospital admissions,806.0,Israel
2021-10-04,Daily ICU occupancy,243,Israel
2021-10-04,Daily hospital occupancy,1002,Israel
2021-10-04,Weekly new ICU admissions,61.0,Israel
2021-10-04,Weekly new hospital admissions,753.0,Israel
2021-10-05,Daily ICU occupancy,235,Israel
2021-10-05,Daily hospital occupancy,933,Israel
2021-10-05,Weekly new ICU admissions,58.0,Israel
2021-10-05,Weekly new hospital admissions,736.0,Israel
2021-10-06,Daily ICU occupancy,234,Israel
2021-10-06,Daily hospital occupancy,864,Israel
2021-10-06,Weekly new ICU admissions,53.0,Israel
2021-10-06,Weekly new hospital admissions,674.0,Israel
2021-10-07,Daily ICU occupancy,222,Israel
2021-10-07,Daily hospital occupancy,832,Israel
2021-10-07,Weekly new ICU admissions,44.0,Israel
2021-10-07,Weekly new hospital admissions,635.0,Israel
2021-10-08,Daily ICU occupancy,225,Israel
2021-10-08,Daily hospital occupancy,791,Israel
2021-10-08,Weekly new ICU admissions,43.0,Israel
2021-10-08,Weekly new hospital admissions,590.0,Israel
2021-10-09,Daily ICU occupancy,222,Israel
2021-10-09,Daily hospital occupancy,766,Israel
2021-10-09,Weekly new ICU admissions,44.0,Israel
2021-10-09,Weekly new hospital admissions,553.0,Israel
2021-10-10,Daily ICU occupancy,221,Israel
2021-10-10,Daily hospital occupancy,789,Israel
2021-10-10,Weekly new ICU admissions,41.0,Israel
2021-10-10,Weekly new hospital admissions,522.0,Israel
2021-10-11,Daily ICU occupancy,216,Israel
2021-10-11,Daily hospital occupancy,778,Israel
2021-10-11,Weekly new ICU admissions,36.0,Israel
2021-10-11,Weekly new hospital admissions,499.0,Israel
2021-10-12,Daily ICU occupancy,216,Israel
2021-10-12,Daily hospital occupancy,727,Israel
2021-10-12,Weekly new ICU admissions,33.0,Israel
2021-10-12,Weekly new hospital admissions,476.0,Israel
2021-10-13,Daily ICU occupancy,208,Israel
