location,date,vaccine,total_vaccinations
South Korea,2021-11-23,Johnson&Johnson,1517073
South Korea,2021-11-24,Johnson&Johnson,1518238
South Korea,2021-11-25,Johnson&Johnson,1519299
South Korea,2021-11-26,Johnson&Johnson,1520487
South Korea,2021-11-27,Johnson&Johnson,1520642
South Korea,2021-11-28,Johnson&Johnson,1520865
South Korea,2021-11-29,Johnson&Johnson,1521448
South Korea,2021-11-30,Johnson&Johnson,1522457
South Korea,2021-12-01,Johnson&Johnson,1523071
South Korea,2021-12-02,Johnson&Johnson,1523681
South Korea,2021-12-03,Johnson&Johnson,1524581
South Korea,2021-12-04,Johnson&Johnson,1524662
South Korea,2021-12-05,Johnson&Johnson,1524826
South Korea,2021-12-06,Johnson&Johnson,1525367
South Korea,2021-12-07,Johnson&Johnson,1525999
South Korea,2021-12-08,Johnson&Johnson,1526975
South Korea,2021-12-09,Johnson&Johnson,1527809
South Korea,2021-12-10,Johnson&Johnson,1528847
South Korea,2021-12-11,Johnson&Johnson,1528937
South Korea,2021-12-12,Johnson&Johnson,1528938
South Korea,2021-12-13,Johnson&Johnson,1529696
South Korea,2021-12-14,Johnson&Johnson,1530318
South Korea,2021-12-15,Johnson&Johnson,1531236
South Korea,2021-12-16,Johnson&Johnson,1532088
South Korea,2021-12-17,Johnson&Johnson,1533271
South Korea,2021-12-18,Johnson&Johnson,1533392
South Korea,2021-12-19,Johnson&Johnson,1533402
South Korea,2021-12-20,Johnson&Johnson,1533959
South Korea,2021-12-21,Johnson&Johnson,1534515
South Korea,2021-12-22,Johnson&Johnson,1534928
South Korea,2021-12-23,Johnson&Johnson,1535207
South Korea,2021-12-24,Johnson&Johnson,1535544
South Korea,2021-12-25,Johnson&Johnson,1535547
South Korea,2021-12-26,Johnson&Johnson,1535547
South Korea,2021-12-27,Johnson&Johnson,1535745
South Korea,2021-12-28,Johnson&Johnson,1535955
South Korea,2021-12-29,Johnson&Johnson,1536168
South Korea,2021-12-30,Johnson&Johnson,1536408
South Korea,2021-12-31,Johnson&Johnson,1536686
South Korea,2022-01-01,Johnson&Johnson,1536696
South Korea,2022-01-02,Johnson&Johnson,1536696
South Korea,2022-01-03,Johnson&Johnson,1536954
South Korea,2022-01-04,Johnson&Johnson,1537149
South Korea,2022-01-05,Johnson&Johnson,1537305
South Korea,2022-01-06,Johnson&Johnson,1537538
South Korea,2022-01-07,Johnson&Johnson,1537796
South Korea,2022-01-08,Johnson&Johnson,1537823
South Korea,2022-01-09,Johnson&Johnson,1537824
South Korea,2022-01-10,Johnson&Johnson,1537971
South Korea,2022-01-11,Johnson&Johnson,1538116
South Korea,2022-01-12,Johnson&Johnson,1538309
South Korea,2022-01-13,Johnson&Johnson,1538550
South Korea,2022-01-14,Johnson&Johnson,1538813
South Korea,2022-01-15,Johnson&Johnson,1538851
South Korea,2022-01-16,Johnson&Johnson,1538851
South Korea,2022-01-17,Johnson&Johnson,1538992
South Korea,2022-01-18,Johnson&Johnson,1539160
South Korea,2022-01-19,Johnson&Johnson,1539344
South Korea,2022-01-20,Johnson&Johnson,1539549
South Korea,2022-01-21,Johnson&Johnson,1539690
South Korea,2022-01-22,Johnson&Johnson,1539713
South Korea,2022-01-23,Johnson&Johnson,1539715
South Korea,2022-01-24,Johnson&Johnson,1539811
South Korea,2022-01-25,Johnson&Johnson,1539934
South Korea,2022-01-26,Johnson&Johnson,1540072
South Korea,2022-01-27,Johnson&Johnson,1540228
South Korea,2022-01-28,Johnson&Johnson,1540430
South Korea,2022-01-29,Johnson&Johnson,1540454
South Korea,2022-01-30,Johnson&Johnson,1540455
South Korea,2022-01-31,Johnson&Johnson,1540457
South Korea,2022-02-01,Johnson&Johnson,1540461
South Korea,2022-02-02,Johnson&Johnson,1540461
South Korea,2022-02-03,Johnson&Johnson,1540567
South Korea,2022-02-04,Johnson&Johnson,1540669
South Korea,2022-02-05,Johnson&Johnson,1540682
South Korea,2022-02-06,Johnson&Johnson,1540682
South Korea,2022-02-07,Johnson&Johnson,1540754
South Korea,2022-02-08,Johnson&Johnson,1540838
South Korea,2022-02-09,Johnson&Johnson,1540918
South Korea,2022-02-10,Johnson&Johnson,1541024
South Korea,2022-02-11,Johnson&Johnson,1541125
South Korea,2022-02-12,Johnson&Johnson,1541139
South Korea,2022-02-13,Johnson&Johnson,1541139
South Korea,2022-02-14,Johnson&Johnson,1541190
South Korea,2022-02-15,Johnson&Johnson,1541233
South Korea,2022-02-16,Johnson&Johnson,1541306
South Korea,2022-02-17,Johnson&Johnson,1541383
South Korea,2022-02-18,Johnson&Johnson,1541450
South Korea,2022-02-19,Johnson&Johnson,1541461
South Korea,2022-02-20,Johnson&Johnson,1541461
South Korea,2022-02-21,Johnson&Johnson,1541516
South Korea,2022-02-22,Johnson&Johnson,1541551
South Korea,2022-02-23,Johnson&Johnson,1541615
South Korea,2022-02-24,Johnson&Johnson,1541676
South Korea,2022-02-25,Johnson&Johnson,1541726
South Korea,2022-02-26,Johnson&Johnson,1541737
South Korea,2022-02-27,Johnson&Johnson,1541739
South Korea,2022-02-28,Johnson&Johnson,1541772
South Korea,2022-03-01,Johnson&Johnson,1541775
South Korea,2022-03-02,Johnson&Johnson,1541812
South Korea,2022-03-03,Johnson&Johnson,1541833
South Korea,2022-03-04,Johnson&Johnson,1541862
South Korea,2022-03-05,Johnson&Johnson,1541863
South Korea,2022-03-06,Johnson&Johnson,1541863
South Korea,2022-03-07,Johnson&Johnson,1541880
South Korea,2022-03-08,Johnson&Johnson,1541887
South Korea,2022-03-09,Johnson&Johnson,1541887
South Korea,2022-03-10,Johnson&Johnson,1541899
South Korea,2022-03-11,Johnson&Johnson,1541920
South Korea,2022-03-12,Johnson&Johnson,1541920
South Korea,2022-03-13,Johnson&Johnson,1541920
South Korea,2022-03-14,Johnson&Johnson,1541932
South Korea,2022-03-15,Johnson&Johnson,1541937
South Korea,2022-03-16,Johnson&Johnson,1541953
South Korea,2022-03-17,Johnson&Johnson,1541971
South Korea,2021-02-26,Moderna,11469
South Korea,2021-02-27,Moderna,11646
South Korea,2021-02-28,Moderna,11718
South Korea,2021-03-01,Moderna,11910
South Korea,2021-03-02,Moderna,12163
South Korea,2021-03-03,Moderna,12406
South Korea,2021-03-04,Moderna,12870
South Korea,2021-03-05,Moderna,13373
South Korea,2021-03-06,Moderna,13517
South Korea,2021-03-07,Moderna,13595
South Korea,2021-03-08,Moderna,13939
South Korea,2021-03-09,Moderna,14391
South Korea,2021-03-10,Moderna,14643
South Korea,2021-03-11,Moderna,14991
South Korea,2021-03-12,Moderna,15308
South Korea,2021-03-13,Moderna,15458
South Korea,2021-03-14,Moderna,15543
South Korea,2021-03-15,Moderna,15739
South Korea,2021-03-16,Moderna,16039
South Korea,2021-03-17,Moderna,16348
South Korea,2021-03-18,Moderna,16796
South Korea,2021-03-19,Moderna,17150
South Korea,2021-03-20,Moderna,17344
South Korea,2021-03-21,Moderna,17459
South Korea,2021-03-22,Moderna,17720
South Korea,2021-03-23,Moderna,18044
South Korea,2021-03-24,Moderna,18404
South Korea,2021-03-25,Moderna,18879
South Korea,2021-03-26,Moderna,19268
South Korea,2021-03-27,Moderna,19571
South Korea,2021-03-28,Moderna,19739
South Korea,2021-03-29,Moderna,20065
South Korea,2021-03-30,Moderna,20582
South Korea,2021-03-31,Moderna,21057
South Korea,2021-04-01,Moderna,21623
South Korea,2021-04-02,Moderna,22070
South Korea,2021-04-03,Moderna,22366
South Korea,2021-04-04,Moderna,22507
South Korea,2021-04-05,Moderna,22904
South Korea,2021-04-06,Moderna,23648
South Korea,2021-04-07,Moderna,24127
South Korea,2021-04-08,Moderna,24900
South Korea,2021-04-09,Moderna,25521
South Korea,2021-04-10,Moderna,25879
South Korea,2021-04-11,Moderna,26060
South Korea,2021-04-12,Moderna,26544
South Korea,2021-04-13,Moderna,27027
South Korea,2021-04-14,Moderna,27634
South Korea,2021-04-15,Moderna,28238
South Korea,2021-04-16,Moderna,28888
South Korea,2021-04-17,Moderna,29297
South Korea,2021-04-18,Moderna,29504
South Korea,2021-04-19,Moderna,29949
South Korea,2021-04-20,Moderna,30559
South Korea,2021-04-21,Moderna,31226
South Korea,2021-04-22,Moderna,31979
South Korea,2021-04-23,Moderna,32602
South Korea,2021-04-24,Moderna,32986
South Korea,2021-04-25,Moderna,33185
South Korea,2021-04-26,Moderna,33590
South Korea,2021-04-27,Moderna,34100
South Korea,2021-04-28,Moderna,34653
South Korea,2021-04-29,Moderna,35204
South Korea,2021-04-30,Moderna,35741
South Korea,2021-05-01,Moderna,36061
South Korea,2021-05-02,Moderna,36251
