location,date,vaccine,total_vaccinations
Latvia,2021-05-07,Moderna,89268
Latvia,2021-05-07,Oxford/AstraZeneca,156664
Latvia,2021-05-07,Pfizer/BioNTech,154558
Latvia,2021-05-08,Johnson&Johnson,902
Latvia,2021-05-08,Moderna,90947
Latvia,2021-05-08,Oxford/AstraZeneca,157800
Latvia,2021-05-08,Pfizer/BioNTech,164041
Latvia,2021-05-09,Johnson&Johnson,985
Latvia,2021-05-09,Moderna,90952
Latvia,2021-05-09,Oxford/AstraZeneca,157834
Latvia,2021-05-09,Pfizer/BioNTech,165560
Latvia,2021-05-10,Johnson&Johnson,1110
Latvia,2021-05-10,Moderna,92924
Latvia,2021-05-10,Oxford/AstraZeneca,160204
Latvia,2021-05-10,Pfizer/BioNTech,170609
Latvia,2021-05-10,Sinovac,8
Latvia,2021-05-11,Johnson&Johnson,1391
Latvia,2021-05-11,Moderna,95495
Latvia,2021-05-11,Oxford/AstraZeneca,162513
Latvia,2021-05-11,Pfizer/BioNTech,183499
Latvia,2021-05-12,Johnson&Johnson,1785
Latvia,2021-05-12,Moderna,99155
Latvia,2021-05-12,Oxford/AstraZeneca,165002
Latvia,2021-05-12,Pfizer/BioNTech,199576
Latvia,2021-05-13,Johnson&Johnson,2182
Latvia,2021-05-13,Moderna,102732
Latvia,2021-05-13,Oxford/AstraZeneca,167852
Latvia,2021-05-13,Pfizer/BioNTech,214809
Latvia,2021-05-14,Johnson&Johnson,2739
Latvia,2021-05-14,Moderna,105724
Latvia,2021-05-14,Oxford/AstraZeneca,171314
Latvia,2021-05-14,Pfizer/BioNTech,229217
Latvia,2021-05-15,Johnson&Johnson,2830
Latvia,2021-05-15,Moderna,106231
Latvia,2021-05-15,Oxford/AstraZeneca,171912
Latvia,2021-05-15,Pfizer/BioNTech,241382
Latvia,2021-05-16,Johnson&Johnson,2851
Latvia,2021-05-16,Moderna,106474
Latvia,2021-05-16,Oxford/AstraZeneca,171961
Latvia,2021-05-16,Pfizer/BioNTech,246118
Latvia,2021-05-17,Johnson&Johnson,3227
Latvia,2021-05-17,Moderna,109091
Latvia,2021-05-17,Oxford/AstraZeneca,174292
Latvia,2021-05-17,Pfizer/BioNTech,252488
Latvia,2021-05-18,Johnson&Johnson,4165
Latvia,2021-05-18,Moderna,113670
Latvia,2021-05-18,Oxford/AstraZeneca,176031
Latvia,2021-05-18,Pfizer/BioNTech,262164
Latvia,2021-05-18,Sinopharm/Beijing,20
Latvia,2021-05-19,Johnson&Johnson,5441
Latvia,2021-05-19,Moderna,119079
Latvia,2021-05-19,Oxford/AstraZeneca,178182
Latvia,2021-05-19,Pfizer/BioNTech,275910
Latvia,2021-05-20,Johnson&Johnson,6733
Latvia,2021-05-20,Moderna,125054
Latvia,2021-05-20,Oxford/AstraZeneca,180289
Latvia,2021-05-20,Pfizer/BioNTech,287435
Latvia,2021-05-21,Johnson&Johnson,8668
Latvia,2021-05-21,Moderna,129146
Latvia,2021-05-21,Oxford/AstraZeneca,181713
Latvia,2021-05-21,Pfizer/BioNTech,300169
Latvia,2021-05-22,Johnson&Johnson,9772
Latvia,2021-05-22,Moderna,130780
Latvia,2021-05-22,Oxford/AstraZeneca,182147
Latvia,2021-05-22,Pfizer/BioNTech,309395
Latvia,2021-05-23,Johnson&Johnson,9987
Latvia,2021-05-23,Moderna,131630
Latvia,2021-05-23,Oxford/AstraZeneca,182162
Latvia,2021-05-23,Pfizer/BioNTech,311167
Latvia,2021-05-23,Sinovac,9
Latvia,2021-05-24,Johnson&Johnson,11067
Latvia,2021-05-24,Moderna,134360
Latvia,2021-05-24,Oxford/AstraZeneca,184072
Latvia,2021-05-24,Pfizer/BioNTech,317166
Latvia,2021-05-25,Johnson&Johnson,12188
Latvia,2021-05-25,Moderna,138465
Latvia,2021-05-25,Oxford/AstraZeneca,186449
Latvia,2021-05-25,Pfizer/BioNTech,330172
Latvia,2021-05-26,Johnson&Johnson,13212
Latvia,2021-05-26,Moderna,142483
Latvia,2021-05-26,Oxford/AstraZeneca,189597
Latvia,2021-05-26,Pfizer/BioNTech,343977
Latvia,2021-05-27,Johnson&Johnson,14139
Latvia,2021-05-27,Moderna,146174
Latvia,2021-05-27,Oxford/AstraZeneca,192433
Latvia,2021-05-27,Pfizer/BioNTech,358527
Latvia,2021-05-28,Johnson&Johnson,15578
Latvia,2021-05-28,Moderna,150305
Latvia,2021-05-28,Oxford/AstraZeneca,194420
Latvia,2021-05-28,Pfizer/BioNTech,375822
Latvia,2021-05-29,Johnson&Johnson,17228
Latvia,2021-05-29,Moderna,150964
Latvia,2021-05-29,Oxford/AstraZeneca,194690
Latvia,2021-05-29,Pfizer/BioNTech,385132
Latvia,2021-05-30,Johnson&Johnson,17964
Latvia,2021-05-30,Moderna,151160
Latvia,2021-05-30,Oxford/AstraZeneca,194735
Latvia,2021-05-30,Pfizer/BioNTech,388313
Latvia,2021-05-31,Johnson&Johnson,19025
Latvia,2021-05-31,Moderna,152856
Latvia,2021-05-31,Oxford/AstraZeneca,196374
Latvia,2021-05-31,Pfizer/BioNTech,396966
Latvia,2021-06-01,Johnson&Johnson,19976
Latvia,2021-06-01,Moderna,154613
Latvia,2021-06-01,Oxford/AstraZeneca,199063
Latvia,2021-06-01,Pfizer/BioNTech,412859
Latvia,2021-06-02,Johnson&Johnson,21433
Latvia,2021-06-02,Moderna,157526
Latvia,2021-06-02,Oxford/AstraZeneca,201767
Latvia,2021-06-02,Pfizer/BioNTech,427796
Latvia,2021-06-03,Johnson&Johnson,22514
Latvia,2021-06-03,Moderna,161431
Latvia,2021-06-03,Oxford/AstraZeneca,204106
Latvia,2021-06-03,Pfizer/BioNTech,442337
Latvia,2021-06-04,Johnson&Johnson,24329
Latvia,2021-06-04,Moderna,166241
Latvia,2021-06-04,Oxford/AstraZeneca,205432
Latvia,2021-06-04,Pfizer/BioNTech,454401
Latvia,2021-06-05,Johnson&Johnson,25365
Latvia,2021-06-05,Moderna,167911
Latvia,2021-06-05,Oxford/AstraZeneca,205715
Latvia,2021-06-05,Pfizer/BioNTech,462694
Latvia,2021-06-06,Johnson&Johnson,26446
Latvia,2021-06-06,Moderna,168018
Latvia,2021-06-06,Oxford/AstraZeneca,205736
Latvia,2021-06-06,Pfizer/BioNTech,466722
Latvia,2021-06-07,Johnson&Johnson,27488
Latvia,2021-06-07,Moderna,170267
