Country,Year,Alpha,B.1.1.277,B.1.1.302,B.1.1.519,B.1.160,B.1.177,B.1.221,B.1.258,B.1.367,B.1.620,Beta,Delta,Epsilon,Eta,Gamma,Iota,Kappa,Lambda,Mu,Omicron,S:677H.Robin1,S:677P.Pelican,non_who,others,Alpha_percentage,B.1.1.277_percentage,B.1.1.302_percentage,B.1.1.519_percentage,B.1.160_percentage,B.1.177_percentage,B.1.221_percentage,B.1.258_percentage,B.1.367_percentage,B.1.620_percentage,Beta_percentage,Delta_percentage,Epsilon_percentage,Eta_percentage,Gamma_percentage,Iota_percentage,Kappa_percentage,Lambda_percentage,Mu_percentage,Omicron_percentage,S:677H.Robin1_percentage,S:677P.Pelican_percentage,non_who_percentage,others_percentage
Spain,398,1253.0,0.0,0.0,9.0,30.0,930.0,40.0,29.0,1.0,0.0,20.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.0,310.0,47.68,0.0,0.0,0.34,1.14,35.39,1.52,1.1,0.04,0.0,0.76,0.04,0.0,0.15,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.33,11.8
Spain,412,1738.0,0.0,0.0,15.0,33.0,582.0,24.0,21.0,0.0,0.0,12.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,911.0,236.0,65.0,0.0,0.0,0.56,1.23,21.77,0.9,0.79,0.0,0.0,0.45,0.0,0.04,0.15,0.26,0.0,0.0,0.0,0.04,0.0,0.0,0.0,34.06,8.81
Spain,426,1873.0,0.0,0.0,7.0,9.0,234.0,11.0,22.0,0.0,0.0,24.0,0.0,1.0,18.0,32.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,477.0,194.0,77.05,0.0,0.0,0.29,0.37,9.63,0.45,0.9,0.0,0.0,0.99,0.0,0.04,0.74,1.32,0.08,0.0,0.04,0.12,0.0,0.0,0.0,19.62,7.98
Spain,440,2363.0,0.0,0.0,11.0,5.0,99.0,5.0,1.0,0.0,3.0,48.0,1.0,1.0,29.0,84.0,6.0,0.0,5.0,10.0,0.0,0.0,0.0,246.0,122.0,84.6,0.0,0.0,0.39,0.18,3.54,0.18,0.04,0.0,0.11,1.72,0.04,0.04,1.04,3.01,0.21,0.0,0.18,0.36,0.0,0.0,0.0,8.8,4.36
Spain,454,2488.0,0.0,0.0,8.0,1.0,63.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,50.0,174.0,9.0,0.0,13.0,8.0,0.0,0.0,0.0,171.0,98.0,83.97,0.0,0.0,0.27,0.03,2.13,0.0,0.03,0.0,0.0,1.69,0.0,0.0,1.69,5.87,0.3,0.0,0.44,0.27,0.0,0.0,0.0,5.77,3.31
Spain,468,2349.0,0.0,0.0,4.0,6.0,32.0,2.0,0.0,0.0,0.0,70.0,26.0,0.0,40.0,187.0,22.0,1.0,8.0,43.0,0.0,0.0,0.0,79.0,35.0,83.15,0.0,0.0,0.14,0.21,1.13,0.07,0.0,0.0,0.0,2.48,0.92,0.0,1.42,6.62,0.78,0.04,0.28,1.52,0.0,0.0,0.0,2.79,1.24
Spain,482,2872.0,0.0,0.0,0.0,4.0,13.0,0.0,2.0,0.0,0.0,46.0,77.0,1.0,25.0,144.0,29.0,3.0,11.0,60.0,0.0,0.0,0.0,76.0,57.0,85.89,0.0,0.0,0.0,0.12,0.39,0.0,0.06,0.0,0.0,1.38,2.3,0.03,0.75,4.31,0.87,0.09,0.33,1.79,0.0,0.0,0.0,2.26,1.69
Spain,496,2011.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,44.0,211.0,0.0,9.0,122.0,31.0,0.0,14.0,95.0,0.0,0.0,0.0,85.0,69.0,76.7,0.0,0.0,0.04,0.0,0.57,0.0,0.0,0.0,0.0,1.68,8.05,0.0,0.34,4.65,1.18,0.0,0.53,3.62,0.0,0.0,0.0,3.25,2.64
Spain,510,2254.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,40.0,464.0,1.0,26.0,115.0,12.0,0.0,27.0,139.0,0.0,0.0,0.0,148.0,139.0,69.87,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,1.24,14.38,0.03,0.81,3.56,0.37,0.0,0.84,4.31,0.0,0.0,0.0,4.59,4.31
Spain,524,1346.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,119.0,1142.0,0.0,11.0,131.0,13.0,0.0,30.0,101.0,0.0,0.0,0.0,108.0,106.0,44.85,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,3.97,38.05,0.0,0.37,4.37,0.43,0.0,1.0,3.37,0.0,0.0,0.0,3.59,3.52
Spain,538,1256.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,731.0,3736.0,0.0,7.0,75.0,0.0,0.0,54.0,84.0,0.0,0.0,0.0,47.0,45.0,20.97,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,12.2,62.37,0.0,0.12,1.25,0.0,0.0,0.9,1.4,0.0,0.0,0.0,0.79,0.76
Spain,552,463.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,274.0,4423.0,0.0,3.0,32.0,0.0,0.0,34.0,64.0,0.0,0.0,0.0,31.0,27.0,8.7,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,5.15,83.08,0.0,0.06,0.6,0.0,0.0,0.64,1.2,0.0,0.0,0.0,0.57,0.49
Spain,566,161.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,77.0,5180.0,0.0,0.0,21.0,0.0,0.0,15.0,40.0,0.0,0.0,0.0,31.0,25.0,2.91,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.39,93.76,0.0,0.0,0.38,0.0,0.0,0.27,0.72,0.0,0.0,0.0,0.57,0.46
Spain,580,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3650.0,0.0,0.0,12.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,25.0,25.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,97.02,0.0,0.0,0.32,0.0,0.0,0.27,0.24,0.0,0.0,0.0,0.66,0.66
Spain,594,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3249.0,0.0,0.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,18.0,18.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,98.72,0.0,0.0,0.24,0.0,0.0,0.03,0.09,0.0,0.0,0.0,0.56,0.56
Spain,608,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2303.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,8.0,0.17,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,98.97,0.0,0.0,0.26,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.39,0.35
Spain,622,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1903.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,99.43,0.0,0.0,0.1,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.16,0.11
Spain,636,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1564.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,99.74,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.07,0.01
Spain,650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2183.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.77,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18
Spain,664,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2472.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,99.84,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.08,0.04
Spain,678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3692.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.76,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.22,0.0,0.0,-0.01,-0.01
Spain,692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.12,0.12
Spain,706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2585.0,0.0,0.0,8.0,8.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,0.0,0.0,0.18,0.18
Spain,720,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3008.0,0.0,0.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,16.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.98,0.0,0.0,0.14,-0.03
Spain,734,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3392.0,0.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.26,0.0,0.0,0.03,-0.08
Spain,748,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2245.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.48,0.0,0.0,0.04,-0.09
Sri Lanka,524,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,86.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,9.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,3.53
Sri Lanka,566,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.84
Sri Lanka,580,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,594,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,608,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,1.78
Sri Lanka,650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.94,0.94
Sri Lanka,692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0
Sri Lanka,706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.29,0.0,0.0,3.86,3.86
Sri Lanka,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.02,0.0,0.0,4.72,4.72
Sri Lanka,734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.01,0.0,0.0,4.3,4.3
Sri Lanka,748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.69,0.0,0.0,1.99,1.99
Sweden,293,4.0,1.0,8.0,0.0,28.0,42.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,34.0,3.2,0.8,6.4,0.0,22.4,33.6,4.8,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,27.2
Sweden,307,2.0,0.0,4.0,0.0,29.0,44.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,17.0,1.9,0.0,3.81,0.0,27.62,41.9,1.9,5.71,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.15,16.21
Sweden,321,0.0,2.0,3.0,0.0,19.0,56.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,29.0,0.0,1.38,2.07,0.0,13.1,38.62,4.83,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0
Sweden,335,1.0,2.0,6.0,0.0,48.0,52.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,24.0,0.57,1.15,3.45,0.0,27.59,29.89,4.02,19.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.43,13.79
Sweden,349,101.0,0.0,10.0,1.0,84.0,212.0,23.0,316.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,75.0,12.26,0.0,1.21,0.12,10.19,25.73,2.79,38.35,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,9.11
Sweden,370,207.0,1.0,37.0,0.0,224.0,1013.0,214.0,287.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984.0,208.0,9.4,0.05,1.68,0.0,10.17,45.98,9.71,13.03,0.0,0.0,0.45,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.05,9.43
Sweden,384,1414.0,1.0,33.0,0.0,543.0,1941.0,454.0,487.0,0.0,0.0,119.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4003.0,544.0,25.5,0.02,0.6,0.0,9.79,35.0,8.19,8.78,0.0,0.0,2.15,0.0,0.02,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.17,9.79
Sweden,398,5639.0,0.0,51.0,2.0,434.0,1661.0,357.0,301.0,0.0,0.0,391.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3262.0,456.0,60.59,0.0,0.55,0.02,4.66,17.85,3.84,3.23,0.0,0.0,4.2,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.05,4.9
Sweden,412,8917.0,0.0,42.0,0.0,205.0,1094.0,175.0,247.0,0.0,0.0,348.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,247.0,79.0,0.0,0.37,0.0,1.82,9.69,1.55,2.19,0.0,0.0,3.08,0.0,0.0,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,2.18
Sweden,426,11770.0,0.0,4.0,0.0,137.0,624.0,82.0,83.0,0.0,0.0,549.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.0,132.0,87.86,0.0,0.03,0.0,1.02,4.66,0.61,0.62,0.0,0.0,4.1,0.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,0.98
Sweden,440,9411.0,0.0,5.0,0.0,42.0,157.0,22.0,20.0,0.0,0.0,575.0,2.0,0.0,7.0,16.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,351.0,105.0,90.79,0.0,0.05,0.0,0.41,1.51,0.21,0.19,0.0,0.0,5.55,0.02,0.0,0.07,0.15,0.01,0.03,0.0,0.0,0.0,0.0,0.0,3.38,1.01
Sweden,454,7002.0,0.0,0.0,0.0,30.0,79.0,4.0,9.0,0.0,1.0,211.0,8.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,181.0,58.0,94.42,0.0,0.0,0.0,0.4,1.07,0.05,0.12,0.0,0.01,2.85,0.11,0.0,0.05,0.11,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.43,0.78
Sweden,468,6448.0,0.0,0.0,0.0,8.0,64.0,4.0,7.0,0.0,0.0,160.0,15.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,62.0,95.2,0.0,0.0,0.0,0.12,0.94,0.06,0.1,0.0,0.0,2.36,0.22,0.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.93
Sweden,482,6819.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,133.0,32.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,40.0,96.78,0.0,0.0,0.0,0.0,0.06,0.01,0.03,0.0,0.0,1.89,0.45,0.0,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.57
Sweden,496,4999.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,101.0,107.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,38.0,94.89,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.04,1.92,2.03,0.0,0.0,0.34,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.8,0.72
Sweden,510,2992.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,799.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,35.0,77.19,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.41,20.61,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.91
Sweden,524,2040.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,1214.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,61.26,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.45,36.46,0.0,0.03,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.9
Sweden,538,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1549.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,35.0,35.0,28.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,69.24,0.0,0.0,0.22,0.0,0.0,0.09,0.04,0.0,0.0,0.0,1.58,1.58
Sweden,552,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3179.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,21.0,21.0,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,94.44,0.0,0.0,0.24,0.0,0.0,0.03,0.06,0.0,0.0,0.0,0.62,0.62
Sweden,566,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,98.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62
Sweden,580,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6134.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.59,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.18,0.18
Sweden,594,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5025.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14
Sweden,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31
Sweden,622,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36
Sweden,636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38
Sweden,650,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08
Sweden,664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04
Sweden,678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.07,0.07
