location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Austria,2021-06-25,60,69,80.8,58.78,0.01
Austria,2021-06-25,70,79,79.95,65.55,0.01
Austria,2021-06-25,80,,98.2,91.24,0.01
Austria,2021-07-02,0,4,0.02,0.0,0.0
Austria,2021-07-02,10,14,6.0,0.26,0.0
Austria,2021-07-02,15,17,25.74,4.27,0.0
Austria,2021-07-02,18,24,43.9,20.2,0.0
Austria,2021-07-02,25,49,55.67,30.59,0.0
Austria,2021-07-02,5,9,0.02,0.0,0.0
Austria,2021-07-02,50,59,70.01,49.95,0.0
Austria,2021-07-02,60,69,81.75,66.61,0.01
Austria,2021-07-02,70,79,80.54,72.19,0.01
Austria,2021-07-02,80,,98.66,92.79,0.02
Austria,2021-07-09,0,4,0.03,0.0,0.0
Austria,2021-07-09,10,14,7.26,0.81,0.0
Austria,2021-07-09,15,17,29.83,6.61,0.0
Austria,2021-07-09,18,24,48.87,25.2,0.0
Austria,2021-07-09,25,49,58.03,36.46,0.0
Austria,2021-07-09,5,9,0.02,0.0,0.0
Austria,2021-07-09,50,59,71.15,55.41,0.01
Austria,2021-07-09,60,69,82.57,71.34,0.01
Austria,2021-07-09,70,79,81.02,75.28,0.01
Austria,2021-07-09,80,,99.04,93.85,0.02
Austria,2021-07-16,0,4,0.03,0.0,0.0
Austria,2021-07-16,10,14,9.39,1.31,0.0
Austria,2021-07-16,15,17,35.03,9.1,0.0
Austria,2021-07-16,18,24,51.32,30.1,0.01
Austria,2021-07-16,25,49,59.5,42.03,0.0
Austria,2021-07-16,5,9,0.02,0.0,0.0
Austria,2021-07-16,50,59,72.14,60.22,0.01
Austria,2021-07-16,60,69,83.32,75.25,0.01
Austria,2021-07-16,70,79,81.49,76.85,0.02
Austria,2021-07-16,80,,99.41,94.71,0.02
Austria,2021-07-23,0,4,0.03,0.0,0.0
Austria,2021-07-23,10,14,10.52,2.2,0.0
Austria,2021-07-23,15,17,37.82,13.19,0.0
Austria,2021-07-23,18,24,53.4,35.65,0.01
Austria,2021-07-23,25,49,60.84,46.93,0.01
Austria,2021-07-23,5,9,0.02,0.0,0.0
Austria,2021-07-23,50,59,73.02,64.71,0.01
Austria,2021-07-23,60,69,83.99,77.55,0.01
Austria,2021-07-23,70,79,81.93,77.86,0.02
Austria,2021-07-23,80,,99.78,95.43,0.02
Austria,2021-07-30,0,4,0.03,0.0,0.0
Austria,2021-07-30,10,14,11.4,4.42,0.0
Austria,2021-07-30,15,17,39.9,20.25,0.0
