location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Australia,2022-03-03,20,29,90.01,87.42
Australia,2022-03-03,30,39,95.14,92.91
Australia,2022-03-03,40,49,95.61,94.06
Australia,2022-03-03,50,59,97.32,96.06
Australia,2022-03-03,60,69,99.21,97.95
Australia,2022-03-03,70,79,103.63,102.45
Australia,2022-03-03,80,89,105.62,103.7
Australia,2022-03-03,90,,109.33,104.8
Australia,2022-03-04,12,15,84.8,78.98
Australia,2022-03-04,16,19,92.45,90.05
Australia,2022-03-04,20,29,90.03,87.45
Australia,2022-03-04,30,39,95.16,92.94
Australia,2022-03-04,40,49,95.64,94.09
Australia,2022-03-04,50,59,97.33,96.07
Australia,2022-03-04,60,69,99.23,97.98
Australia,2022-03-04,70,79,103.65,102.48
Australia,2022-03-04,80,89,105.66,103.75
Australia,2022-03-04,90,,109.4,104.88
Australia,2022-03-05,12,15,84.85,79.05
Australia,2022-03-05,16,19,92.44,90.06
Australia,2022-03-05,20,29,90.05,87.48
Australia,2022-03-05,30,39,95.19,92.97
Australia,2022-03-05,40,49,95.67,94.12
Australia,2022-03-05,50,59,97.35,96.09
Australia,2022-03-05,60,69,99.25,97.99
Australia,2022-03-05,70,79,103.67,102.5
Australia,2022-03-05,80,89,105.71,103.8
Australia,2022-03-05,90,,109.49,104.99
Australia,2022-03-06,12,15,84.85,79.07
Australia,2022-03-06,16,19,92.45,90.07
Australia,2022-03-06,20,29,90.06,87.49
Australia,2022-03-06,30,39,95.2,92.99
Australia,2022-03-06,50,59,97.36,96.1
Australia,2022-03-06,60,69,99.27,98.01
Australia,2022-03-06,70,79,103.69,102.52
Australia,2022-03-06,80,89,105.74,103.84
Australia,2022-03-06,90,,109.55,105.04
Australia,2022-03-07,12,15,84.82,79.05
Australia,2022-03-07,20,29,90.08,87.5
Australia,2022-03-07,30,39,95.21,92.99
Australia,2022-03-07,60,69,99.28,98.01
Australia,2022-03-07,70,79,103.71,102.54
Australia,2022-03-07,80,89,105.77,103.87
Australia,2022-03-07,90,,109.62,105.1
Australia,2022-03-08,16,19,92.46,90.1
Australia,2022-03-08,20,29,90.1,87.52
Australia,2022-03-08,30,39,95.23,93.01
Australia,2022-03-08,40,49,95.68,94.13
Australia,2022-03-08,50,59,97.38,96.12
Australia,2022-03-08,60,69,99.29,98.03
Australia,2022-03-08,70,79,103.73,102.56
Australia,2022-03-08,80,89,105.8,103.9
Australia,2022-03-08,90,,109.68,105.17
Australia,2022-03-09,12,15,84.83,79.08
Australia,2022-03-09,16,19,92.52,90.17
Australia,2022-03-09,20,29,90.12,87.55
Australia,2022-03-09,30,39,95.25,93.03
Australia,2022-03-09,40,49,95.7,94.15
Australia,2022-03-09,50,59,97.4,96.13
Australia,2022-03-09,60,69,99.32,98.05
Australia,2022-03-09,70,79,103.75,102.58
Australia,2022-03-09,80,89,105.84,103.95
Australia,2022-03-09,90,,109.75,105.27
Australia,2022-03-10,12,15,84.84,79.11
Australia,2022-03-10,16,19,92.57,90.23
Australia,2022-03-10,20,29,90.14,87.57
Australia,2022-03-10,30,39,95.26,93.06
Australia,2022-03-10,40,49,95.72,94.17
Australia,2022-03-10,50,59,97.41,96.15
Australia,2022-03-10,60,69,99.33,98.07
Australia,2022-03-10,70,79,103.78,102.61
Australia,2022-03-10,80,89,105.87,103.99
Australia,2022-03-10,90,,109.83,105.36
Australia,2022-03-11,12,15,84.88,79.17
Australia,2022-03-11,16,19,92.57,90.25
Australia,2022-03-11,20,29,90.15,87.59
Australia,2022-03-11,30,39,95.29,93.08
Australia,2022-03-11,40,49,95.73,94.19
Australia,2022-03-11,50,59,97.43,96.17
Australia,2022-03-11,60,69,99.35,98.09
Australia,2022-03-11,70,79,103.8,102.64
Australia,2022-03-11,80,89,105.91,104.03
Australia,2022-03-11,90,,109.91,105.45
Australia,2022-03-12,12,15,84.92,79.25
Australia,2022-03-12,16,19,92.56,90.26
Australia,2022-03-12,20,29,90.17,87.62
Australia,2022-03-12,30,39,95.31,93.12
Australia,2022-03-12,40,49,95.75,94.23
Australia,2022-03-12,50,59,97.44,96.19
Australia,2022-03-12,60,69,99.36,98.11
Australia,2022-03-12,70,79,103.83,102.67
Australia,2022-03-12,80,89,105.94,104.07
Australia,2022-03-12,90,,109.99,105.54
Australia,2022-03-13,12,15,84.91,79.31
Australia,2022-03-13,16,19,92.57,90.27
Australia,2022-03-13,20,29,90.18,87.63
Australia,2022-03-13,30,39,95.32,93.14
Australia,2022-03-13,50,59,97.44,96.2
Australia,2022-03-13,60,69,99.37,98.12
Australia,2022-03-13,70,79,103.84,102.7
Australia,2022-03-13,80,89,105.97,104.11
Australia,2022-03-13,90,,110.05,105.6
Australia,2022-03-14,12,15,84.88,79.3
Australia,2022-03-14,16,19,92.58,90.28
Australia,2022-03-14,20,29,90.19,87.64
Australia,2022-03-14,30,39,95.33,93.15
Australia,2022-03-14,50,59,97.45,96.21
Australia,2022-03-14,60,69,99.38,98.13
Australia,2022-03-14,70,79,103.86,102.71
Australia,2022-03-14,80,89,106.0,104.14
Australia,2022-03-14,90,,110.11,105.66
Australia,2022-03-15,12,15,84.87,79.32
Australia,2022-03-15,16,19,92.59,90.31
Australia,2022-03-15,20,29,90.21,87.67
Australia,2022-03-15,30,39,95.34,93.17
Australia,2022-03-15,40,49,95.76,94.25
Australia,2022-03-15,50,59,97.46,96.23
Australia,2022-03-15,60,69,99.39,98.15
Australia,2022-03-15,70,79,103.88,102.74
Australia,2022-03-15,80,89,106.03,104.18
Australia,2022-03-15,90,,110.19,105.75
Australia,2022-03-16,12,15,84.88,79.37
Australia,2022-03-16,16,19,92.63,90.37
Australia,2022-03-16,20,29,90.23,87.7
Australia,2022-03-16,30,39,95.36,93.2
Australia,2022-03-16,40,49,95.78,94.28
Australia,2022-03-16,50,59,97.47,96.26
Australia,2022-03-16,60,69,99.41,98.18
Australia,2022-03-16,70,79,103.9,102.77
Australia,2022-03-16,80,89,106.06,104.22
Australia,2022-03-16,90,,110.27,105.84
Australia,2022-03-17,12,15,84.89,79.41
Australia,2022-03-17,16,19,92.68,90.43
Australia,2022-03-17,20,29,90.24,87.72
Australia,2022-03-17,30,39,95.38,93.24
Australia,2022-03-17,40,49,95.79,94.31
Australia,2022-03-17,50,59,97.49,96.28
Australia,2022-03-17,60,69,99.43,98.21
Australia,2022-03-17,70,79,103.92,102.8
Australia,2022-03-17,80,89,106.1,104.27
Australia,2022-03-17,90,,110.33,105.91
Australia,2022-03-18,12,15,84.92,79.48
Australia,2022-03-18,16,19,92.68,90.45
Australia,2022-03-18,20,29,90.26,87.75
Australia,2022-03-18,30,39,95.4,93.27
Australia,2022-03-18,40,49,95.81,94.34
Australia,2022-03-18,50,59,97.5,96.31
Australia,2022-03-18,60,69,99.44,98.23
Australia,2022-03-18,70,79,103.94,102.83
Australia,2022-03-18,80,89,106.14,104.32
Australia,2022-03-18,90,,110.4,106.0
Australia,2022-03-19,12,15,84.95,79.57
Australia,2022-03-19,16,19,92.68,90.46
Australia,2022-03-19,20,29,90.27,87.77
Australia,2022-03-19,30,39,95.42,93.31
Australia,2022-03-19,40,49,95.83,94.37
Australia,2022-03-19,50,59,97.51,96.33
Australia,2022-03-19,60,69,99.46,98.25
Australia,2022-03-19,70,79,103.97,102.86
Australia,2022-03-19,80,89,106.17,104.36
Australia,2022-03-19,90,,110.48,106.08
